Region,Min Temperature (°C),Max Temperature (°C),Min Rainfall (mm),Max Rainfall (mm),Suitable Plants,Fertilizer_Usage,Pest_Incidence,Labor_Availability,Market_Access,Latitude,Longitude,Crop Yield (tons/ha),Humidity (%),Soil pH
NR II,15.980878338846388,24.465731131843597,752.367228227176,696.4845636143054,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",24.76485121562174,15.933355090907176,34.011657862269125,39.58414635107843,-18.537972162918614,27.246689681015077,6.540315338466553,76.10316743558943,5.907649818910367
NR IV,24.522116399080833,34.847530402142986,417.790362414509,691.7287652185581,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",38.99336703778592,33.618857472657446,24.218879823889143,21.312783378365328,-19.84963352324529,28.483489785982286,1.317326447324244,60.19356528820837,5.0027002253172315
NR IV,25.07261685208566,36.9315945301362,424.123227430035,775.1115151927648,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",39.87891299740527,35.50109226190165,18.304533701470497,15.901018847313871,-20.35859805416165,28.597690111747205,2.2688169739035806,54.03810282181871,5.1479263555699974
NR I,16.21561690046483,22.513529263152652,861.0450956912086,2445.4450085279777,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",11.457528094217455,3.086839717845953,51.37829957068362,41.15380348541817,-20.443528264782486,30.49971823424862,7.028365054050333,75.45360095703465,6.480668758354277
NR II,18.526471163993428,27.571493738520203,837.39811718651,1148.2050765616607,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",23.247876368801517,6.485107324724622,31.852968511823207,51.7939153561457,-18.922301959220253,27.223916649520547,4.470663315578444,69.8975611003312,5.338452473668756
NR III,20.276990886745157,26.548063544703332,526.3737627270647,902.9278421842157,"Maize, Cotton, Groundnuts, Sunflowers",34.01015408633465,31.36755311433466,31.14968526917391,26.644140807016893,-19.13931768173072,29.473014756848453,2.7840661028937848,56.70954514553935,5.329876376824283
NR V,35.507227772930165,39.84349225732477,392.1025517014588,688.007513238299,"Cattle, Game-ranching",55.14078455371971,55.403318159525526,11.296681114358773,10.92948349838282,-21.17376733451771,29.011222396322374,1.8829684707576086,49.053274942281725,4.850349601460498
NR II,17.859216458627337,28.06015127921419,857.0575866178402,1021.4037391612038,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",17.12179959503405,-1.5377733075457272,26.448731754961024,44.87894627420173,-18.881627692390524,27.50489837499546,6.821827332886066,70.70419681852125,6.153201637504994
NR III,24.81387525924954,32.01930939338909,682.3748933971423,538.4487801985281,"Maize, Cotton, Groundnuts, Sunflowers",24.93715193279618,28.11857547370412,33.42750731711759,31.100663214524612,-18.964443901868492,29.176982473388303,4.95888232085536,60.50313312860331,5.5149661407789985
NR I,11.811878061711257,21.24518594779771,927.732995109239,1911.4170988217995,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",11.114790767855746,-6.24778900065159,58.337788918683394,56.828452731361104,-20.02988720653413,30.911633210066213,6.9139179291655095,80.17169116087403,6.76365695743633
NR IV,26.46797901170172,38.11211896536687,554.0949622093801,1033.0984710853609,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",41.32008651270246,15.328116864867663,24.627709847781922,17.425686730850614,-20.243852315691854,28.629091801100138,1.8874620379085802,50.573350013136086,5.043765847005069
NR V,31.510079173411373,41.41624190189452,321.60759042021436,26.443539336809238,"Cattle, Game-ranching",55.44572780386506,43.405315735571506,13.307645248947173,5.941728825582299,-20.920286932175227,28.849315963244997,1.0296940878368064,52.30214642316736,4.592328030592601
NR II,12.389553050345384,32.10774696456239,842.8129973200138,1305.0009492158722,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",18.219555775070575,6.925784670872153,58.38158959437199,43.92204474324343,-18.75353595379363,26.799108766227477,6.7550289362115645,73.04616023699728,6.165678064989834
NR V,26.548679113659777,39.45807136646277,255.5136890565152,792.7226304530041,"Cattle, Game-ranching",37.349710955389064,24.673897253578076,-3.4134260336101754,4.071097776501064,-20.89852414285698,28.982985922101705,2.032006443293138,58.72017133853141,4.511504448831719
NR III,18.990045651846867,28.039898909276964,453.1114866451953,1004.9873455821521,"Maize, Cotton, Groundnuts, Sunflowers",26.038402986177758,32.267444622357054,38.404795359373225,30.437593660179544,-19.224153764163805,29.228694214351954,4.012585171323441,68.15575830701353,5.265043588249414
NR I,12.151095438470161,22.62834719526601,1058.2755550016952,1968.5116540456756,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",10.745897047949619,-1.181780660815173,41.589135011232415,57.441469183645076,-19.755118127271533,30.82371525153281,7.664801234191382,72.29891912146269,6.575921613373154
NR IV,25.353927145278085,32.933381710353515,410.63445722718564,832.7212065933876,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",34.86808279769968,34.93480655305939,28.89894709981971,19.521900305179173,-20.4062426062448,28.751479087885045,1.7163397313475572,57.69771804182942,4.4967442869471705
NR I,12.157468950169289,21.26647157948754,1106.1459212270095,1861.6517244282336,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",3.7840941516803825,14.727703928425639,38.03525771322383,43.64320080550044,-20.28298661298138,30.91119538121752,7.830444153893992,73.70415450315588,6.583228627181409
NR IV,19.821269201439346,35.0838951152043,513.7970745579299,804.919647408137,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",42.26103735746948,28.18765155241673,20.803504623098586,13.423992075971743,-20.1662969959388,28.716808625374068,2.6260811830693123,58.433652342265084,5.353585212384239
NR V,26.989034624794023,45.844194374321354,266.24093600516926,325.95918325902574,"Cattle, Game-ranching",52.611622205851084,33.77635595491059,22.617905610800904,17.62155865515652,-20.710631448187353,29.28831598590017,1.1884298442943722,59.46790901056842,4.142062517999302
NR II,16.68514034501327,22.84121677884227,760.3959229541668,774.176402313822,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",21.06409682452422,16.38088514690697,28.474386241218816,49.0805604525493,-18.821147050042004,27.395343950851267,8.013861746093529,72.34238201593958,6.07050413674765
NR III,17.744053447368763,26.40903382924342,479.63834458028737,980.6639636321672,"Maize, Cotton, Groundnuts, Sunflowers",21.250697106076515,36.00969805092671,31.205943626181615,38.7140833026362,-19.145679722251078,29.15581529518127,4.136613800459918,68.6581272494681,5.781665056343985
NR IV,23.076462239873464,33.61585384051077,640.408007554149,435.8074683566505,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",31.387651838273456,34.88400314418233,33.32208644650951,15.688717597244278,-19.985579003944565,28.754581172538693,2.8614517073851657,54.91176024237596,5.001660661754106
NR III,20.643400838825425,27.988110511501585,404.5446213710188,778.5660546322556,"Maize, Cotton, Groundnuts, Sunflowers",32.01513686214305,28.806339041140966,41.41052625671142,21.011935472182564,-19.004441136000672,29.263312899985106,4.388185599840955,56.23354590444879,5.367784706186275
NR II,15.915225509485227,25.45122719878923,768.4091822300646,649.0705679309112,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",26.11395651390132,22.69973546195152,34.44520082092037,52.00380821108659,-18.572244505092286,27.367149519958208,7.046831240819911,60.34040179389152,5.983132341099351
NR I,8.945712862218297,23.66859241053021,1045.9709006689523,1741.1891950349384,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",1.8740976638454416,3.8734434744599007,42.15869990369771,52.95908311065559,-19.76939135816061,31.11712445068612,9.3424994584024,77.62359782913114,6.502172055173403
NR V,33.23253711367386,45.70160445775897,371.2607272552743,673.3436008870341,"Cattle, Game-ranching",45.361170582768736,47.59106755210012,-10.55849470486504,-2.771238126756737,-20.41379017396583,29.221155275847515,1.0960271170412532,48.32581807945343,4.42807678948376
NR V,33.8769706239775,43.71638985912563,283.1692550706365,821.0832495769193,"Cattle, Game-ranching",55.37057271242769,35.685075957194144,-9.086377783683904,8.39887768521058,-20.87217320238774,28.991551235805797,1.3926661985333482,58.77558781856258,4.356760159371881
NR II,15.841674254142367,25.5376065199332,834.9341011406634,1114.3674157891649,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",14.735732585981872,13.21800960624521,26.50309364120333,30.747348056553424,-18.699717902402934,27.355024506864076,6.706872457638577,80.65605056645552,6.051767333386516
NR I,9.000589865207594,18.768075626015833,1025.9750668825575,1772.5749471628374,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",6.232978499807844,1.2303150678305705,60.099728937374984,65.83782343404867,-20.43252164316836,30.778097128249435,9.223137112840293,80.78859099122145,6.605411502010088
NR IV,22.79091163790155,41.464471528450794,474.7722094954409,778.2438438454357,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",35.06757424360113,38.79683612666213,23.38941624425085,9.588688455024032,-20.42474904623258,29.14985923745603,1.3501981010088042,59.83449716220809,4.532308953771582
NR III,18.379583293191306,28.57257993213563,387.82738424915135,975.9461377458853,"Maize, Cotton, Groundnuts, Sunflowers",25.39849973632861,12.458038541111303,23.77846950970852,27.108912762631,-19.08851009098726,29.364952785416783,2.676982708298773,62.672179900544585,5.715461785031039
NR IV,21.90842164496972,36.13826453511671,426.59327930587216,888.9306251518218,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",41.63916734777175,21.2359921086488,28.68652560367837,26.68596166271653,-19.966579991349388,28.70642078996712,2.3231928421808425,63.028674176467845,5.051665045899538
NR V,23.69539185520663,40.86049978499351,280.1849549079816,674.9267067623492,"Cattle, Game-ranching",55.419993033989556,51.22369253198323,0.25983707088555086,15.90974323144449,-21.167966638931368,28.918000379667784,-0.07214306945827897,60.41699153190074,4.614370183139889
NR I,12.875341562703786,22.117791836845626,983.0057693531481,2477.8516171361707,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",11.086615047239237,1.0863163828619333,62.10101579002749,48.24480222811252,-19.953045015508863,30.954447475310428,8.14570886798156,75.79588332078228,6.1694941782448245
NR III,22.928294314031938,33.118202497732966,343.42338573269825,1050.3797456614554,"Maize, Cotton, Groundnuts, Sunflowers",36.364297918378455,8.722898741688716,12.650285307215288,35.08680781228764,-18.96884496342076,29.267837422899444,5.334087883621677,66.7275082426961,5.2822749510019555
NR II,13.237929048963345,27.20728426625071,673.890409952308,575.3305380341224,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",13.58276015379106,16.214378585369868,40.409510474139836,30.811189473355796,-18.345485003645138,27.02617211359692,4.6297114894611315,68.42862215600995,5.570525596886238
NR IV,21.6307189956614,38.606272584012196,547.3602141826831,440.8133329947383,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",38.2061177675008,28.70257742414544,19.728908569638726,11.80615215931564,-20.073602402755775,28.56567067432201,0.7513473699701152,54.89557954871562,5.028922845839994
NR II,14.42293826963515,24.916323604631078,876.398779404161,1040.8012353278486,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",22.62161842370717,13.440524889575045,45.24050240571614,32.24824279569936,-18.407017915208208,27.139262661940478,7.761043076936721,64.56471545254755,5.919828637742157
NR I,13.292063484715436,18.480891764185312,1018.9186270140867,1691.3875373371661,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",9.679367793166978,15.06044032167793,57.863922233544756,50.70700933361479,-19.771494782614337,30.64853260165665,8.862654397342485,77.66872001902449,6.4506827189471325
NR V,33.31404434954797,40.47336686373184,459.60506895147523,502.0133941368957,"Cattle, Game-ranching",56.05594440749523,46.37167031285645,25.227108676511918,-1.23216090310898,-20.597786534631226,28.96611208321216,1.7333423848821696,58.2470007846434,4.476545386613598
NR III,20.325572736053246,31.28126076457686,492.48969485361584,641.1270005171517,"Maize, Cotton, Groundnuts, Sunflowers",32.057274702296795,40.109842469903,50.392709338267736,23.69525251058075,-19.12095142962185,29.571845952548202,2.37147854344121,62.65470513752993,5.664932696439041
NR I,11.631607523643822,15.87453691538419,847.4851844446332,1817.9513281417485,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",7.226725987676589,13.771870568532792,56.25214762807406,46.48586556510827,-19.96850016845986,30.83289032928725,5.673654316846431,75.03878257901317,6.7980778616767665
NR III,18.635502782178936,31.583694710382094,480.9633372078456,714.3250676346324,"Maize, Cotton, Groundnuts, Sunflowers",30.35511599158775,26.367735303238746,20.5949990419102,33.23140342222959,-18.863544035940198,29.29349812689396,1.9525709186431524,57.465911821743106,5.438514561509995
NR II,16.2314893842823,27.6650259011367,740.6743676180332,1036.1782718631025,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",16.861347302496945,25.46582266848325,35.75024734317884,38.709607860947756,-18.828827124865104,27.133438670263846,5.824021023054694,72.98723179418074,5.452178439697158
NR V,30.374038408454872,39.52787304501715,190.8494735964514,445.78750323696113,"Cattle, Game-ranching",45.46815159976916,37.777142621566114,16.70829968271925,10.227730115166063,-20.86065317732435,28.913928144711615,0.9904764112691223,54.52364881895362,4.477592513600983
NR IV,21.835729622734306,32.8984683619726,384.8428354965799,576.4805148048235,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",41.93229197322687,20.276310021578198,30.17833729945881,6.579522192774023,-20.091667720267463,28.531747113209978,3.486701326502529,61.49467109838539,5.011253661139032
NR V,24.072836520316848,42.70467634069372,324.9641922666884,268.4877740316384,"Cattle, Game-ranching",50.30571862263538,37.479981955213596,1.5660894927148732,5.807087211892359,-20.87579140020754,28.8142847597229,-0.8446126221067969,46.995735371163846,4.291895475714908
NR I,9.457359163606467,25.073288408284032,1209.851552037729,2061.942118709532,"Coffee, Tea, Bananas, Apples, Potatoes, Peas, Vegetables, Proteas",13.904966710670188,16.59878029392413,50.501934734230765,39.59094607207262,-19.917361306300045,30.937043716938227,7.669938893655104,81.76454103990025,6.44345840749871
NR II,14.350466990049508,22.479322310620745,668.1198106407817,1079.858371017693,"Tobacco, Maize, Cotton, Wheat, Soybeans, Sorghum, Groundnuts",26.3189559507316,15.026151980895477,36.51355446740246,39.57146144423814,-18.596560659764,27.35610025639091,7.659996775453983,62.894904231122375,5.969250826688098
NR III,17.595595718371126,26.598902010085883,268.3976699303149,726.8574460112947,"Maize, Cotton, Groundnuts, Sunflowers",30.896511433729632,36.18870549117024,28.843310519678987,44.678842078394155,-19.227705956250336,29.228150947978918,2.0661133972181625,66.29592612359994,5.425741964863176
NR IV,21.232960498209835,40.49888897513823,473.46480337885055,650.9823924726688,"Drought-tolerant Maize, Sorghum, Pearl Millet, Finger Millet",37.4544929040683,38.80959185136413,42.23489164017896,15.25357301814358,-20.03788978328344,28.72660364381863,1.9286766548210046,56.56204595865229,5.090701574338423
NR V,30.493943112715826,34.877236206044586,239.1725737921721,266.09559115546045,"Cattle, Game-ranching",53.99674486368596,53.7687316764368,27.665574905758966,-17.293745986916207,-21.031264157985817,29.0431233653395,0.9062136857186907,53.89457142098402,4.8648303775181185
